Epoch, 0, Error, 20173.687389
Epoch, 1, Error, 55360.000000
Epoch, 2, Error, 55360.000000
Epoch, 3, Error, 55360.000000
Epoch, 4, Error, 55360.000000
Epoch, 5, Error, 55360.000000
Epoch, 6, Error, 55360.000000
Epoch, 7, Error, 55360.000000
Epoch, 8, Error, 55360.000000
Epoch, 9, Error, 55360.000000
Epoch, 10, Error, 55360.000000
Epoch, 11, Error, 55360.000000
Epoch, 12, Error, 55360.000000
Epoch, 13, Error, 55360.000000
Epoch, 14, Error, 55360.000000
Epoch, 15, Error, 55360.000000
Epoch, 16, Error, 55360.000000
Epoch, 17, Error, 55360.000000
Epoch, 18, Error, 55360.000000
Epoch, 19, Error, 55360.000000
Epoch, 20, Error, 55360.000000
Epoch, 21, Error, 55360.000000
Epoch, 22, Error, 55360.000000
Epoch, 23, Error, 55360.000000
Epoch, 24, Error, 55360.000000
Epoch, 25, Error, 55360.000000
Epoch, 26, Error, 55360.000000
Epoch, 27, Error, 55360.000000
Epoch, 28, Error, 55360.000000
Epoch, 29, Error, 55360.000000
Epoch, 30, Error, 55360.000000
Epoch, 31, Error, 55360.000000
Epoch, 32, Error, 55360.000000
Epoch, 33, Error, 55360.000000
Epoch, 34, Error, 55360.000000
Epoch, 35, Error, 55360.000000
Epoch, 36, Error, 55360.000000
Epoch, 37, Error, 55360.000000
Epoch, 38, Error, 55360.000000
Epoch, 39, Error, 55360.000000
Epoch, 40, Error, 55360.000000
Epoch, 41, Error, 55360.000000
Epoch, 42, Error, 55360.000000
Epoch, 43, Error, 55360.000000
Epoch, 44, Error, 55360.000000
Epoch, 45, Error, 55360.000000
Epoch, 46, Error, 55360.000000
Epoch, 47, Error, 55360.000000
Epoch, 48, Error, 55360.000000
Epoch, 49, Error, 55360.000000
Epoch, 50, Error, 55360.000000
Epoch, 51, Error, 55360.000000
Epoch, 52, Error, 55360.000000
Epoch, 53, Error, 55360.000000
Epoch, 54, Error, 55360.000000
Epoch, 55, Error, 55360.000000
Epoch, 56, Error, 55360.000000
Epoch, 57, Error, 55360.000000
Epoch, 58, Error, 55360.000000
Epoch, 59, Error, 55360.000000
Epoch, 60, Error, 55360.000000
Epoch, 61, Error, 55360.000000
Epoch, 62, Error, 55360.000000
Epoch, 63, Error, 55360.000000
Epoch, 64, Error, 55360.000000
Epoch, 65, Error, 55360.000000
Epoch, 66, Error, 55360.000000
Epoch, 67, Error, 55360.000000
Epoch, 68, Error, 55360.000000
Epoch, 69, Error, 55360.000000
Epoch, 70, Error, 55360.000000
Epoch, 71, Error, 55360.000000
Epoch, 72, Error, 55360.000000
Epoch, 73, Error, 55360.000000
Epoch, 74, Error, 55360.000000
Epoch, 75, Error, 55360.000000
Epoch, 76, Error, 55360.000000
Epoch, 77, Error, 55360.000000
Epoch, 78, Error, 55360.000000
Epoch, 79, Error, 55360.000000
Epoch, 80, Error, 55360.000000
Epoch, 81, Error, 55360.000000
Epoch, 82, Error, 55360.000000
Epoch, 83, Error, 55360.000000
Epoch, 84, Error, 55360.000000
Epoch, 85, Error, 55360.000000
Epoch, 86, Error, 55360.000000
Epoch, 87, Error, 55360.000000
Epoch, 88, Error, 55360.000000
Epoch, 89, Error, 55360.000000
Epoch, 90, Error, 55360.000000
Epoch, 91, Error, 55360.000000
Epoch, 92, Error, 55360.000000
Epoch, 93, Error, 55360.000000
Epoch, 94, Error, 55360.000000
Epoch, 95, Error, 55360.000000
Epoch, 96, Error, 55360.000000
Epoch, 97, Error, 55360.000000
Epoch, 98, Error, 55360.000000
Epoch, 99, Error, 55360.000000
Epoch, 100, Error, 55360.000000
Epoch, 101, Error, 55360.000000
Epoch, 102, Error, 55360.000000
Epoch, 103, Error, 55360.000000
Epoch, 104, Error, 55360.000000
Epoch, 105, Error, 55360.000000
Epoch, 106, Error, 55360.000000
Epoch, 107, Error, 55360.000000
Epoch, 108, Error, 55360.000000
Epoch, 109, Error, 55360.000000
Epoch, 110, Error, 55360.000000
Epoch, 111, Error, 55360.000000
Epoch, 112, Error, 55360.000000
Epoch, 113, Error, 55360.000000
Epoch, 114, Error, 55360.000000
Epoch, 115, Error, 55360.000000
Epoch, 116, Error, 55360.000000
Epoch, 117, Error, 55360.000000
Epoch, 118, Error, 55360.000000
Epoch, 119, Error, 55360.000000
Epoch, 120, Error, 55360.000000
Epoch, 121, Error, 55360.000000
Epoch, 122, Error, 55360.000000
Epoch, 123, Error, 55360.000000
Epoch, 124, Error, 55360.000000
Epoch, 125, Error, 55360.000000
Epoch, 126, Error, 55360.000000
Epoch, 127, Error, 55360.000000
Epoch, 128, Error, 55360.000000
Epoch, 129, Error, 55360.000000
Epoch, 130, Error, 55360.000000
Epoch, 131, Error, 55360.000000
Epoch, 132, Error, 55360.000000
Epoch, 133, Error, 55360.000000
Epoch, 134, Error, 55360.000000
Epoch, 135, Error, 55360.000000
Epoch, 136, Error, 55360.000000
Epoch, 137, Error, 55360.000000
Epoch, 138, Error, 55360.000000
Epoch, 139, Error, 55360.000000
Epoch, 140, Error, 55360.000000
Epoch, 141, Error, 55360.000000
Epoch, 142, Error, 55360.000000
Epoch, 143, Error, 55360.000000
Epoch, 144, Error, 55360.000000
Epoch, 145, Error, 55360.000000
Epoch, 146, Error, 55360.000000
Epoch, 147, Error, 55360.000000
Epoch, 148, Error, 55360.000000
Epoch, 149, Error, 55360.000000
Epoch, 150, Error, 55360.000000
Epoch, 151, Error, 55360.000000
Epoch, 152, Error, 55360.000000
Epoch, 153, Error, 55360.000000
Epoch, 154, Error, 55360.000000
Epoch, 155, Error, 55360.000000
Epoch, 156, Error, 55360.000000
Epoch, 157, Error, 55360.000000
Epoch, 158, Error, 55360.000000
Epoch, 159, Error, 55360.000000
Epoch, 160, Error, 55360.000000
Epoch, 161, Error, 55360.000000
Epoch, 162, Error, 55360.000000
Epoch, 163, Error, 55360.000000
Epoch, 164, Error, 55360.000000
Epoch, 165, Error, 55360.000000
Epoch, 166, Error, 55360.000000
Epoch, 167, Error, 55360.000000
